_id,awayTeam,homeTeam,competition,date,totalScores,home,away,firstQuarterAwayScore,firstQuarterHomeScore,secondQuarterAwayScore,secondQuarterHomeScore,thirdQuarterAwayScore,thirdQuarterHomeScore,fourthQuarterAwayScore,fourthQuarterHomeScore
516137664,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710097200,230,106,124,35,24,26,32,30,23,33,27
516180603,Phoenix Suns (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710111600,209,106,103,29,26,20,34,24,23,30,23
516168385,Atlanta Hawks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710106800,206,106,100,12,21,30,28,27,24,31,33
516075434,Denver Nuggets (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710082800,214,117,97,26,34,28,24,20,24,23,35
516129029,Minnesota Timberwolves (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710094800,202,97,105,27,32,23,22,28,23,27,20
515997679,Philadelphia 76ers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710063600,218,114,104,25,37,19,23,32,26,28,28
515990091,Memphis Grizzlies (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710061200,186,94,92,27,24,22,24,21,29,22,17
515964118,Phoenix Suns (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710051600,202,102,100,16,26,35,22,27,23,22,31
515945493,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710044400,227,116,111,26,27,24,29,33,27,28,33
515611819,Los Angeles Lakers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1709948400,200,85,115,30,23,34,19,29,21,22,22
516066398,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710080400,214,109,105,24,27,26,32,26,32,29,18
515709458,Atlanta Hawks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1709982000,208,96,112,25,24,37,27,24,24,26,21
515681844,Los Angeles Clippers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1709974800,208,115,93,19,28,30,37,20,19,24,31
515658826,Sacramento Kings (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1709967600,214,111,103,35,21,26,28,20,27,22,35
515599790,Boston Celtics (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1709943600,200,93,107,30,26,29,16,24,27,24,24
516108835,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710090000,228,111,117,29,27,24,30,25,29,39,25
516055182,Brooklyn Nets (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710078000,218,116,102,25,31,31,42,21,15,25,28
515983742,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710058800,203,95,108,25,16,37,24,22,30,24,25
515976974,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710056400,189,111,78,18,29,27,25,16,31,17,26
515940142,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710042000,195,103,92,21,22,27,24,18,36,26,21
515858244,Boston Celtics (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710013200,202,100,102,30,31,26,15,22,22,24,32
516162205,Los Angeles Clippers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710104400,204,100,104,24,26,28,27,22,28,30,19
515875911,Minnesota Timberwolves (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710018000,209,99,110,26,18,28,20,26,24,30,37
515868475,Phoenix Suns (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710015600,232,123,109,21,27,23,34,35,27,30,35
515846711,Atlanta Hawks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710010800,179,86,93,27,26,20,25,19,15,27,20
515923439,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710034800,203,96,107,27,19,28,28,28,25,24,24
515738156,Denver Nuggets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1709989200,195,93,102,22,27,31,19,27,24,22,23
515666133,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1709970000,203,90,113,24,23,30,28,29,16,30,23
515622736,New York Knicks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1709953200,209,109,100,27,29,25,27,28,24,20,29
516024459,Memphis Grizzlies (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710070800,210,99,111,29,24,25,26,27,24,30,25
515825150,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710006000,202,96,106,28,27,23,25,22,30,33,14
515791410,New York Knicks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1709998800,206,110,96,23,27,33,28,21,26,19,29
515633379,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1709958000,200,104,96,27,30,25,21,21,24,23,29
515934204,Sacramento Kings (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710039600,215,111,104,33,26,18,33,24,21,29,31
515896824,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710025200,192,89,103,23,22,28,22,33,25,19,20
515762865,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1709994000,215,112,103,30,26,28,26,23,29,22,31
515617817,Atlanta Hawks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1709950800,171,68,103,35,15,20,16,27,19,21,18
515605815,Minnesota Timberwolves (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1709946000,187,88,99,22,18,27,17,21,30,29,23
515928844,Phoenix Suns (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710037200,188,102,86,24,28,21,25,17,26,24,23
515910574,Los Angeles Lakers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710030000,202,92,110,32,21,22,24,30,17,26,30
515812319,Minnesota Timberwolves (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710003600,181,96,85,22,26,22,20,23,29,18,21
515691228,Los Angeles Lakers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1709977200,205,99,106,35,19,19,20,20,29,32,31
515957488,Denver Nuggets (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710049200,210,97,113,34,30,32,21,22,18,25,28
515729950,Memphis Grizzlies (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1709986800,201,92,109,22,22,33,24,19,29,35,17
515674845,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1709972400,221,106,115,22,31,29,22,30,30,34,23
515970114,Philadelphia 76ers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710054000,225,110,115,28,27,25,24,27,33,35,26
515802266,Cleveland Cavaliers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710001200,203,100,103,29,22,29,29,22,25,23,24
515645205,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1709962800,208,102,106,26,16,29,28,25,27,26,31
515903077,Cleveland Cavaliers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710027600,188,98,90,30,22,17,20,18,30,25,26
515837516,Milwaukee Bucks (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710008400,220,90,130,40,31,26,20,36,20,28,19
515749983,Los Angeles Lakers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1709991600,213,101,112,29,23,32,16,25,36,26,26
515638971,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1709960400,207,106,101,33,26,26,26,22,29,20,25
515916928,Denver Nuggets (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710032400,196,102,94,21,24,28,24,16,27,29,27
515773693,Milwaukee Bucks (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1709996400,217,105,112,31,31,27,19,24,25,30,30
515889988,Atlanta Hawks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710022800,208,93,115,29,29,30,22,29,17,27,25
515720144,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1709984400,199,107,92,31,30,25,14,22,32,14,31
515701198,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1709979600,192,84,108,34,23,29,15,16,24,29,22
515652698,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1709965200,185,74,111,28,25,33,16,26,14,24,19
515883299,Milwaukee Bucks (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710020400,214,95,119,28,25,29,30,28,16,34,24
515628094,Memphis Grizzlies (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1709955600,166,79,87,20,26,19,21,18,17,30,15
516442367,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710224400,195,94,101,22,24,22,23,31,22,26,25
516417203,Phoenix Suns (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710210000,219,107,112,29,21,31,28,25,29,27,29
516610870,Los Angeles Clippers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710284400,189,97,92,26,26,22,23,23,21,21,27
516562407,Memphis Grizzlies (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710267600,233,121,112,39,32,31,30,23,30,19,29
516216665,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710130800,189,110,79,19,31,26,34,20,28,14,17
516386609,Boston Celtics (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710195600,199,90,109,23,28,31,22,25,21,30,19
516240364,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710142800,193,88,105,20,33,30,15,27,26,28,14
516325174,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710174000,196,83,113,29,25,27,28,25,20,32,10
516201224,Phoenix Suns (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710121200,210,109,101,24,27,32,25,18,25,27,32
516554484,Los Angeles Clippers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710265200,210,108,102,21,25,23,19,33,29,25,35
516437832,Los Angeles Lakers (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710222000,213,99,114,27,24,32,19,32,20,23,36
516425481,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710214800,201,107,94,26,27,22,26,20,25,26,29
516220787,Phoenix Suns (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710133200,216,102,114,23,22,33,29,29,23,29,28
516212775,Memphis Grizzlies (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710128400,213,108,105,24,31,24,24,31,24,26,29
516482835,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710241200,214,102,112,32,33,26,20,19,23,35,26
516464194,Memphis Grizzlies (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710234000,198,95,103,28,25,26,23,22,30,27,17
516298286,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710164400,172,70,102,36,16,32,17,17,25,17,12
516265046,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710152400,193,80,113,28,21,29,22,31,18,25,19
516246297,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710145200,213,106,107,28,30,29,30,24,19,26,27
516235064,Brooklyn Nets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710140400,206,108,98,25,19,16,32,29,28,28,29
516225429,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710135600,230,112,118,35,24,17,27,32,37,34,24
516191863,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710116400,214,104,110,29,19,29,28,22,25,30,32
516617130,Memphis Grizzlies (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710286800,195,94,101,25,28,25,26,23,27,28,13
516447048,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710226800,203,101,102,23,29,28,31,25,28,26,13
516429428,Boston Celtics (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710217200,226,114,112,20,34,31,23,27,19,34,38
516277658,Atlanta Hawks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710157200,230,124,106,19,29,17,34,36,33,34,28
516530702,Minnesota Timberwolves (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710258000,209,110,99,27,29,23,26,24,30,25,25
516346820,Phoenix Suns (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710181200,206,112,94,20,34,29,19,22,33,23,26
516258809,Phoenix Suns (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710150000,190,91,99,25,23,36,24,19,21,19,23
516196579,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710118800,195,94,101,16,21,33,27,27,22,25,24
516397668,Phoenix Suns (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710200400,221,113,108,33,28,31,29,25,24,19,32
516391864,Sacramento Kings (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710198000,224,118,106,21,35,30,28,30,32,25,23
516412904,Sacramento Kings (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710207600,213,110,103,29,29,24,25,28,25,22,31
516376387,Phoenix Suns (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710190800,215,111,104,22,31,24,29,24,23,34,28
516331834,Denver Nuggets (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710176400,203,99,104,33,17,19,22,26,31,26,29
516230312,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710138000,199,113,86,16,30,27,27,26,25,17,31
516251871,Milwaukee Bucks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710147600,204,95,109,28,25,26,26,32,26,23,18
516538325,Phoenix Suns (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710260400,190,101,89,24,23,25,28,16,28,24,22
516208963,New York Knicks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710126000,210,104,106,33,25,24,31,28,17,21,31
516458424,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710231600,201,110,91,15,33,27,17,29,32,20,28
516600413,Philadelphia 76ers (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710279600,216,103,113,29,29,24,29,27,18,33,27
516588489,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710274800,203,111,92,17,31,25,19,24,34,26,27
516503155,Phoenix Suns (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710248400,208,115,93,16,35,25,27,24,27,28,26
516361323,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710186000,201,95,106,24,28,33,24,25,22,24,21
516339342,Memphis Grizzlies (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710178800,222,121,101,26,31,15,27,36,35,24,28
516305267,Milwaukee Bucks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710166800,214,100,114,27,22,30,30,28,24,29,24
516270782,Los Angeles Clippers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710154800,202,96,106,25,28,35,17,23,24,23,27
516595173,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710277200,194,108,86,21,29,25,23,20,33,20,23
516578616,Boston Celtics (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710272400,188,98,90,16,26,24,30,19,28,31,14
516509781,Brooklyn Nets (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710250800,193,106,87,23,28,23,23,18,29,23,26
516477048,Sacramento Kings (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710238800,198,111,87,26,29,23,38,16,31,22,13
516421613,Philadelphia 76ers (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710212400,198,103,95,16,22,29,29,26,17,24,35
516407977,Memphis Grizzlies (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710205200,208,99,109,28,29,27,18,25,23,29,29
516546349,Boston Celtics (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710262800,211,100,111,22,24,21,22,33,22,35,32
516370238,Sacramento Kings (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710188400,197,112,85,22,33,20,26,18,31,25,22
516354028,Milwaukee Bucks (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710183600,238,106,132,32,27,35,25,32,32,33,22
516605592,Cleveland Cavaliers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710282000,200,92,108,26,27,24,20,26,22,32,23
516569983,Philadelphia 76ers (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710270000,221,113,108,16,30,33,26,25,23,34,34
516516374,Boston Celtics (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710253200,191,85,106,30,19,29,25,27,27,20,14
516470935,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710236400,209,114,95,24,29,21,30,31,27,19,28
516318595,Golden State Warriors (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710171600,212,95,117,25,17,30,30,33,26,29,22
516205269,Sacramento Kings (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710123600,231,125,106,31,31,24,34,27,27,24,33
516523184,Sacramento Kings (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710255600,201,105,96,28,32,19,21,24,24,25,28
516496891,Atlanta Hawks (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710246000,211,112,99,27,35,26,22,26,29,20,26
516489939,Memphis Grizzlies (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710243600,205,111,94,17,28,29,34,24,34,24,15
516433531,New York Knicks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710219600,208,100,108,32,32,19,21,21,23,36,24
516311925,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710169200,214,115,99,22,29,27,21,26,36,24,29
516290692,Golden State Warriors (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710162000,228,120,108,35,32,24,23,24,37,25,28
516284297,Cleveland Cavaliers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710159600,193,92,101,23,23,25,22,32,23,21,24
517045051,Minnesota Timberwolves (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710447600,190,100,90,19,23,28,23,22,28,21,26
516876419,Golden State Warriors (cyber),Los Angeles Clippers (cyber),NBA 2K24. Cyber League,1710387600,189,86,103,25,28,21,28,34,14,23,16
516884642,Denver Nuggets (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710392400,201,109,92,17,25,33,30,17,26,25,28
517062728,Los Angeles Lakers (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710454800,197,91,106,18,22,38,29,28,15,22,25
517037138,Sacramento Kings (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710445200,215,112,103,28,35,24,27,23,28,28,22
516973483,Denver Nuggets (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710426000,208,106,102,25,22,25,22,25,29,27,33
517067563,Sacramento Kings (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710457200,205,110,95,23,31,29,25,17,33,26,21
517029569,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710442800,204,92,112,29,21,18,23,34,25,31,23
516889356,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710394800,209,112,97,28,31,32,29,18,19,19,33
516841960,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710370800,211,92,119,27,25,25,24,31,29,36,14
516858783,Sacramento Kings (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710378000,202,109,93,28,32,21,26,25,28,19,23
516825936,Cleveland Cavaliers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710363600,217,113,104,24,21,30,30,24,29,26,33
516757733,Philadelphia 76ers (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710344400,186,82,104,27,19,30,22,27,25,20,16
516966639,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710423600,209,117,92,25,32,20,31,22,36,25,18
516959833,Boston Celtics (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710421200,216,102,114,30,19,26,29,31,24,27,30
516728802,New York Knicks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710334800,195,82,113,26,26,26,14,37,20,24,22
516707703,Minnesota Timberwolves (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710327600,202,114,88,17,37,20,26,30,29,21,22
516693428,Milwaukee Bucks (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710322800,211,110,101,32,26,27,30,18,28,24,26
516680585,Minnesota Timberwolves (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710318000,214,101,113,46,22,24,21,22,32,21,26
517020841,Memphis Grizzlies (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710440400,198,104,94,22,32,23,34,30,21,19,17
516987515,Memphis Grizzlies (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710430800,203,98,105,25,24,23,27,32,26,25,21
516783198,Memphis Grizzlies (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710351600,199,102,97,22,14,23,23,21,27,31,38
516743516,Miami Heat (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710339600,208,115,93,20,40,22,26,32,25,19,24
516945902,New York Knicks (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710416400,221,113,108,22,23,35,37,31,21,20,32
516917751,Atlanta Hawks (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710406800,208,107,101,21,24,23,30,29,26,28,27
516750176,Memphis Grizzlies (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710342000,200,108,92,28,31,17,29,30,22,17,26
517057311,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710452400,222,108,114,29,39,28,24,29,17,28,28
516980087,Sacramento Kings (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710428400,209,108,101,28,23,22,29,27,23,24,33
516642442,Philadelphia 76ers (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710298800,210,96,114,30,31,27,20,24,26,33,19
516994760,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710433200,211,102,109,23,23,29,20,26,29,31,30
516953504,Los Angeles Clippers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710418800,189,100,89,21,25,24,26,22,23,22,26
516831445,Phoenix Suns (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710366000,216,107,109,25,31,29,28,28,13,27,35
516765710,Phoenix Suns (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710346800,225,126,99,26,36,30,27,20,24,23,39
516663997,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710310800,175,73,102,18,20,27,9,29,16,28,28
517051641,Golden State Warriors (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710450000,200,96,104,23,19,25,27,26,27,30,23
516899420,Los Angeles Lakers (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710399600,201,98,103,26,23,26,24,21,25,30,26
516701025,Phoenix Suns (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710325200,222,114,108,21,31,33,32,32,24,22,27
516925226,Sacramento Kings (cyber),Minnesota Timberwolves (cyber),NBA 2K24. Cyber League,1710409200,219,113,106,19,27,25,29,26,24,36,33
517073606,Los Angeles Clippers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710459600,190,101,89,22,22,21,32,21,19,25,28
516905008,Denver Nuggets (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710402000,207,110,97,23,26,24,31,19,31,31,22
516872177,Milwaukee Bucks (cyber),New York Knicks (cyber),NBA 2K24. Cyber League,1710385200,216,93,123,23,22,33,14,30,30,37,27
516722427,Memphis Grizzlies (cyber),Sacramento Kings (cyber),NBA 2K24. Cyber League,1710332400,194,94,100,22,21,30,20,28,27,20,26
516658974,Atlanta Hawks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710308400,199,103,96,21,26,17,21,29,24,29,32
517010517,Philadelphia 76ers (cyber),Miami Heat (cyber),NBA 2K24. Cyber League,1710438000,181,88,93,24,20,21,23,22,26,26,19
517002738,Denver Nuggets (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710435600,213,109,104,27,16,30,29,16,27,31,37
516735741,Los Angeles Clippers (cyber),Los Angeles Lakers (cyber),NBA 2K24. Cyber League,1710337200,198,84,114,33,21,19,30,37,25,25,8
516674600,Golden State Warriors (cyber),Phoenix Suns (cyber),NBA 2K24. Cyber League,1710315600,212,102,110,34,20,25,28,27,20,24,34
516668950,Los Angeles Clippers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710313200,198,93,105,23,25,24,23,26,25,32,20
516938558,Cleveland Cavaliers (cyber),Milwaukee Bucks (cyber),NBA 2K24. Cyber League,1710414000,206,110,96,26,26,24,26,32,29,14,29
516880297,Sacramento Kings (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710390000,204,119,85,23,37,18,25,22,33,22,24
516801090,Phoenix Suns (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710356400,215,113,102,25,28,23,27,33,30,21,28
516894373,Milwaukee Bucks (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710397200,214,105,109,22,31,23,26,25,24,39,24
516836870,Boston Celtics (cyber),Brooklyn Nets (cyber),NBA 2K24. Cyber League,1710368400,183,98,85,16,22,27,21,22,17,20,38
516792498,New York Knicks (cyber),Philadelphia 76ers (cyber),NBA 2K24. Cyber League,1710354000,208,94,114,31,27,23,16,30,28,30,23
516686542,Philadelphia 76ers (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710320400,202,105,97,28,20,19,25,33,27,17,33
516628398,Miami Heat (cyber),Atlanta Hawks (cyber),NBA 2K24. Cyber League,1710291600,203,106,97,27,20,22,26,25,26,23,34
516911070,Los Angeles Clippers (cyber),Golden State Warriors (cyber),NBA 2K24. Cyber League,1710404400,214,102,112,32,24,25,28,27,27,28,23
516867894,Los Angeles Lakers (cyber),Denver Nuggets (cyber),NBA 2K24. Cyber League,1710382800,206,96,110,30,27,23,20,31,20,26,29
516773568,Milwaukee Bucks (cyber),Cleveland Cavaliers (cyber),NBA 2K24. Cyber League,1710349200,236,114,122,30,27,31,34,30,24,31,29
516714942,Miami Heat (cyber),Boston Celtics (cyber),NBA 2K24. Cyber League,1710330000,229,117,112,24,32,27,22,33,33,28,30
516646606,Boston Celtics (cyber),Memphis Grizzlies (cyber),NBA 2K24. Cyber League,1710301200,195,92,103,19,16,31,25,29,28,24,23
